id,lemma,pos
21607,जॉन डेविस-हैडेन-आम्रः,noun
6585,स्थेयपरिषत्,noun
34675,रोधक्षमता,noun
34918,प्रतिमा,noun
18398,चरितम्,noun
21677,मनीलानगरम्,noun
1050,खनकः,noun
13846,पात्रः,noun
38945,देवि,noun
33828,इटालिकशैली,noun
10744,लेखनपद्धतिः,noun
2706,क्षुद्रता,noun
2377,दुर्गुणः,noun
33758,इन्द्रमण्डलम्,noun
25346,खेडानगरम्,noun
15095,अष्टनवतिः,noun
15342,अधिरक्षी,noun
10800,आरक्षकः,noun
24314,निर्देशः,noun
4980,गोमेदः,noun
25705,राजसमन्दनगरम्,noun
2984,अन्तिमयात्रा,noun
1780,प्रस्थानम्,noun
23531,चूषणम्,noun
22772,संज्ञा,noun
30107,रामा,noun
23170,अभयदक्षिणा,noun
6086,दक्षिणा,noun
22455,गोखुरकण्टः,noun
10137,सन्यासाश्रमः,noun
3655,आधुनिकता,noun
1216,नेत्रान्तःस्थचित्रपत्रम्,noun
5974,वाद्यतन्त्री,noun
5895,तन्तुः,noun
13182,संवाहकः,noun
14668,अक्षयकुमारः,noun
34755,पुनर्मूल्याङ्कनम्,noun
10892,महाराष्ट्रराज्यम्,noun
25770,रेवाडीनगरम्,noun
29329,अमुष्यपुत्रः,noun
35709,संयुक्त-उद्यमः,noun
31346,बलाकाश्वः,noun
9688,भ्रष्टाचारी,noun
222,खलः,noun
11525,शुल्कम्,noun
32464,अस्रपा,noun
9915,त्रपुः,noun
746,रासायनिक-तत्त्वम्,noun
25036,जाजपुरनगरम्,noun
22196,भस्मासुरः,noun
37518,अमोघा,noun
7290,बीजम्,noun
9054,त्रिमूर्तिः,noun
24095,एड्स्,noun
21048,इजिप्त- अरब-गणराज्य-पउण्डम्,noun
15807,तोदनम्,noun
5311,दण्डः,noun
33893,इलाहीसंवत्सरः,noun
7955,संवत्सर,noun
7436,वासी,noun
4023,कठोरता,noun
15193,पामा,noun
23496,सितपुष्पः,noun
28124,उत्सवः,noun
13162,कालः,noun
23481,व्याख्यानम्,noun
4037,वर्णनम्,noun
1146,ब्राह्मणः,noun
31147,अलब्धभूमिकत्वम्,noun
22482,मनोध्यानः,noun
25396,धौलपुरम्,noun
1302,पटहवादकः,noun
7475,अर्जुनी,noun
33671,आसारितगीतम्,noun
1986,कञ्चुकः,noun
2812,आबन्धः,noun
29801,महासुरः,noun
15236,लैटिनभाषा,noun
34133,सम्पुटः,noun
30931,अर्यमा,noun
21045,विद्युतधारा,noun
3728,प्रवाहः,noun
4570,क्षत्रियः,noun
1209,वर्णः,noun
7242,हस्तक्षेपः,noun
2524,रोधः,noun
1798,ओषधिः,noun
4217,कल्पवृक्षः,noun
1718,पौराणिकवनस्पतिः,noun
29733,ग्रावा,noun
35216,वैश्विकस्थितिप्रणाली,noun
29550,मङ्कलकः,noun
5818,काण्डः,noun
36903,दोषः,noun
4200,सूना,noun
22186,मरिचः,noun
1874,शुद्धसुवर्णम्,noun
3045,सुवर्णम्,noun
32550,मणिः,noun
6697,राक्षसः,noun
2699,अधमः,noun
32212,अष्टभुजा,noun
1046,सुरनारी,noun
16773,नृसिंहचतुर्दशी,noun
6750,चतुर्दशी,noun
23575,मीनाक्षी,noun
5040,जलघट्टः,noun
3118,घट्टः,noun
18292,तालुकण्टकः,noun
33278,आरुकम्,noun
5957,मूलम्,noun
14426,सानिकावादकः,noun
23904,आतायी,noun
30942,दण्डकला,noun
29301,पालकाप्यः,noun
38855,पीठिका,noun
2766,आधारः,noun
31065,धन्या,noun
10670,आजीवन-वृत्तिः,noun
8265,वेतनम्,noun
5869,चम्बलनदी,noun
37913,खालसापन्थः,noun
6590,सम्प्रदायः,noun
16331,त्रिवणी,noun
10201,सर्वेक्षणम्,noun
5444,घोरकर्म,noun
39011,सन्तोषीमाता,noun
28448,प्रशासनम्,noun
24898,सक्रियता,noun
7283,विरह-वेदना,noun
32168,अश्वबन्धः,noun
21570,सेन्सेशन-आम्रम्,noun
28905,प्रतिदानम्,noun
33112,अन्तर्बाष्पः,noun
22340,सुरथा,noun
10642,निरूपणम्,noun
23089,बदरीनाथक्षेत्रम्,noun
4074,तुच्छद्रव्यविक्रयी,noun
7468,भोजनम्,noun
7009,मङ्गलाचारम्,noun
34356,राधा,noun
11024,सङ्घः,noun
32254,संवृतम्,noun
4027,जरणः,noun
19013,शैशवम्,noun
30409,बीजम्,noun
29395,प्रसेनजित्,noun
31542,साधर्म्यम्,noun
29910,ब्रह्मतिथिः,noun
35022,पत्रम्,noun
2370,गृहपतिः,noun
2724,अधिकारप्रदानम्,noun
1694,वितरणम्,noun
9710,मञ्जिष्ठा,noun
4215,दिवास्वप्नम्,noun
29059,अमनुष्यता,noun
9152,देवत्वम्,noun
3086,आलापः,noun
22338,सुयशा,noun
32574,चर्मपट्टिका,noun
7287,आकर्षः,noun
9030,विच्छेदः,noun
21382,क्षालनकुण्डम्,noun
26362,पथिकावासः,noun
7976,उपवेदः,noun
5936,धारासम्पातः,noun
6809,वर्षा,noun
17840,अनुसूया,noun
10512,उपशीर्षकम्,noun
1877,शीर्षकम्,noun
26225,यंत्रगतिशास्त्रम्,noun
2957,विद्या,noun
11828,पिशुनता,noun
24112,ब्रसेल्सनगरम्,noun
29325,प्रियतमः,noun
387,तत्वम्,noun
11081,पिटकः,noun
7926,लेपः,noun
2375,लेपः,noun
12987,शुकशिम्बा,noun
3140,बीजगुप्तिः,noun
17218,दुर्गानवमी,noun
817,नवमी,noun
13599,श्यामपट्ट,noun
1500,सामग्री,noun
23832,रेखाचित्रम्,noun
35743,प्रारम्भिक-सार्वजनिक-निर्गमम्,noun
10597,निर्गमनम्,noun
30653,अरटः,noun
14126,मन्त्री,noun
14093,अवसरवादी,noun
21211,बीजजाम्रम्,noun
34388,सुधाखण्डः,noun
347,लेखनी,noun
37373,ज्येष्ठागौरी,noun
15396,हेतिः,noun
20600,प्रत्यभियोगः,noun
999,लङ्गरस्थानम्,noun
17591,दीपावती,noun
1428,परलोकः,noun
32893,शुष्ककासः,noun
4646,कसनः,noun
21765,स्वर्गस्थः,noun
18086,तण्डिः,noun
32187,अष्टका,noun
37544,लाक्षणिकः,noun
17363,हरगोविन्दः,noun
30592,राज्ञी,noun
10349,पञ्चमी,noun
7563,महाभारतम्,noun
12027,तापमापिनी,noun
23453,आकारणम्,noun
24123,नियामेनगरम्,noun
22350,अपरिचितः,noun
10208,सहभागः,noun
5411,अशुभवेला,noun
4341,शिल्पी,noun
16094,केदारः,noun
7117,भ्रमजालः,noun
34842,चालकदलः,noun
6800,ताम्बूलः,noun
21006,हस्ती,noun
30816,अरुणानदी,noun
30395,थार-मरुस्थलम्,noun
6505,मरुस्थलम्,noun
6696,त्वक्पुष्पम्,noun
25831,लुधियानानगरम्,noun
26809,उत्तानपादः,noun
16218,हिन्दोलः,noun
23841,अमरी,noun
4652,अन्तःपेटिका,noun
1458,वरीयः,noun
105,अनुज्ञा,noun
998,मोजेकरचना,noun
9194,धर्मोपदेशः,noun
32348,विदुः,noun
30762,अरिलोकः,noun
16704,देवविहागः,noun
26468,अग्निः,noun
25838,मुक्तसरमण्डलम्,noun
29664,साक्षात्कारः,noun
3566,वार्तालापम्,noun
31891,अवेक्षा,noun
3626,श्रीतालः,noun
40014,मनोवृत्तिः,noun
31549,अवदारकम्,noun
1958,अङ्कः,noun
742,प्रणिका,noun
745,मूलतत्वम्,noun
31723,शशबिन्दुः,noun
29619,कूर्मः,noun
3991,सम्पातिः,noun
30087,मत्तमयूरम्,noun
25439,वागुरिकः,noun
11137,व्याधः,noun
39976,सन्दिग्धभूतकालः,noun
17674,अधःपातः,noun
12012,तद्धितः,noun
9503,प्रत्ययः,noun
8120,सङ्क्रमणम्,noun
958,उपनयनम्,noun
11309,पूर्वाभाद्रपदः,noun
25816,फरीदकोटनगरम्,noun
25169,नागावनगरम्,noun
25762,महेन्द्रगढनगरम्,noun
39306,पदार्थवादः,noun
5642,मिथुनम्,noun
31289,काव्यः,noun
11822,रोलाछन्दः,noun
3144,पिधानम्,noun
33737,विमानशास्त्रम्,noun
11269,विज्ञानम्,noun
15449,नाभिछेदनम्,noun
29313,शण्डीलः,noun
21952,सुमङ्गला,noun
33297,आरोपणम्,noun
21866,सुदामः,noun
23620,ग्रामाधिकारी,noun
23301,अग्रम्,noun
14690,त्रिशिराः,noun
13357,अवकरकण्डोलः,noun
7157,वृष्टियुतकम्,noun
21496,फजली-आम्रः,noun
1800,इस्लामधर्मः,noun
1166,धर्मः,noun
27002,हिन्दीविषयः,noun
25869,नान्दीमुखम्,noun
14866,अगाधता,noun
26800,अचलः,noun
33777,मूत्रवाही-औषधि,noun
25273,मुरादाबादम्,noun
961,नल्ल,noun
11893,गाथा,noun
10998,नवीकरणम्,noun
25967,जुमईमण्डलम्,noun
2895,अशुभवार्ता,noun
4615,वार्ता,noun
39473,शिशुयानम्,noun
26224,कनिष्कः,noun
1051,आत्मसमर्पणम्,noun
117,भक्तिः,noun
6990,स्तावकः,noun
27203,रुमा,noun
31693,सुभिक्षम्,noun
719,आक्रोशः,noun
4224,क्लेशः,noun
26117,चम्फाईनगरम्,noun
5715,प्रेषालयव्ययः,noun
4631,व्ययः,noun
37516,वमनकर्ता,noun
18468,पाण्डिचेरी,noun
5777,अवधीभाषा,noun
12803,लिपिन्यासः,noun
484,ख्रिस्तः,noun
496,धर्मप्रवर्तकः,noun
26352,चित्तौडमण्डलम्,noun
37319,पुण्यसञ्चयः,noun
28075,सङ्ग्रहः,noun
32743,आगिवर्तः,noun
23962,मञ्जूषा,noun
5539,भवनम्,noun
24729,भिण्डमण्डलम्,noun
15385,धन्धकवाद्यम्,noun
2585,केन्द्रम्,noun
33161,हकारः,noun
3952,कण्ठः,noun
37849,शक्तिपूजा,noun
3046,पूजा,noun
6974,भिक्षुः,noun
8130,सङ्गतिः,noun
35973,विकीर्णम्,noun
3933,ऊर्जा,noun
15173,अतलम्,noun
35207,योजना-आयोगः,noun
3699,आयोगः,noun
24253,फ्रीटाउननगरम्,noun
5580,धर्मयुद्धम्,noun
2189,युद्धम्,noun
6395,धमनिः,noun
6394,नाडी,noun
16140,देशगान्धारः,noun
2855,दुर्व्यसनम्,noun
3016,प्रवृत्तिः,noun
23601,ब्राह्मणी,noun
27426,मनोहरता,noun
24827,शिमोगामण्डलम्,noun
5006,कवलः,noun
1830,भोजनम्,noun
6850,अनुसरणम्,noun
22556,कुमारी,noun
20835,तुवालूद्वीपः,noun
21091,कदक्षरम्,noun
12802,लिपिन्यासः,noun
22854,महेन्द्रवारुणी,noun
22851,विषघ्नः,noun
27943,मुद्राशास्त्रम्,noun
10888,मिश्रणम्,noun
31596,अवमदिनम्,noun
8196,सती,noun
14372,तारका,noun
6037,तुन्दम्,noun
31566,कोशलजातिः,noun
25507,देववर्णिनी,noun
13673,कण्डूतिः,noun
284,अक्षयतृतीया,noun
13160,वासरः,noun
7276,विद्युत्,noun
37817,शरीररक्षा,noun
8264,रक्षणम्,noun
13158,वेषभूषा,noun
22860,हस्तलिखिततज्ज्ञः,noun
1783,तज्ज्ञः,noun
4553,कौशल्या,noun
2173,कुशासनम्,noun
21548,कृपी,noun
34923,पृष्ठभूमिः,noun
5948,प्रस्तारः,noun
631,मध्यरात्रः,noun
2025,रात्रिः,noun
23969,लोमेनगरम्,noun
26882,गोथजातिः,noun
24029,कोलोनियानगरम्,noun
11549,नटजातिः,noun
35621,उड्डयनमन्त्रालयः,noun
37965,अंशः,noun
27263,सुभूमिः,noun
7147,वन्यपशुः,noun
12254,महाद्वारम्,noun
4363,अर्गला,noun
17322,अनीश्वरता,noun
7198,लेखनसामग्री,noun
346,पत्रम्,noun
26201,भ्रमणध्वनिः,noun
7530,"दग्धेष्टिका	दग्धा इष्टिका।:""सः दग्धेष्टिकया पादं संमार्जयति।""",noun
504,करमूलम्,noun
1215,हस्तभागः,noun
829,वासुदेवः,noun
12459,स्तिभिः,noun
36466,नौयात्री,noun
3773,यात्रिकः,noun
13674,कण्डूतिः,noun
38907,सुविधा,noun
31163,चन्द्रमाला,noun
17286,गोरखरः,noun
6858,पूयम्,noun
22007,षण्डामर्कः,noun
33069,स्मार्तः,noun
13244,प्रवचनम्,noun
2934,वचनम्,noun
29374,अस्रपः,noun
29836,सुभगदत्तः,noun
23779,सुखदानी,noun
30344,सगरमाथा-पर्वतः,noun
1020,शिखरम्,noun
17771,अनुशासनम्,noun
2726,अध्यायः,noun
32884,आत्रेयीनदी,noun
6971,प्रदर्शनी,noun
32998,हडप्पाः,noun
33080,नृपसभम्,noun
23698,कुटः,noun
21850,सुकेतनः,noun
34669,आपातः,noun
24150,एम्सटर्डैमनगरम्,noun
13413,कपर्दः,noun
1574,जलजन्तुः,noun
35755,मोसुलनगरम्,noun
8982,तद्भवशब्दः,noun
38811,नवान्नम्,noun
7467,भक्षणम्,noun
24795,चित्रदुर्गनगरम्,noun
10516,उत्पादनसामग्री,noun
39782,उड्डयनमन्त्रालयः,noun
16534,दीक्षायूपम्,noun
6791,आयतन-मापन-पात्रम्,noun
31456,सुषेणः,noun
252,उपनाम,noun
29872,हिस्पानीस्थम्,noun
22012,शतानीकः,noun
31792,रौद्राश्वः,noun
5815,कण्टकः,noun
8173,रक्षककर्म,noun
6352,पर्यवेक्षणम्,noun
21977,शार्दूलकर्णः,noun
5049,बुन्देलवंशजः,noun
24004,हेल्सिङ्कीनगरम्,noun
29363,नरकः,noun
29711,शक्तिपीठम्,noun
6852,पीठम्,noun
18657,हस्तिका,noun
3247,शारीरिकद्रव्यम्,noun
7456,कथाकारः,noun
7790,ग्रन्थकारः,noun
6554,काजूतकः,noun
6553,अङ्गवः,noun
15773,पञ्चाशीतिः,noun
846,प्रमाणम्,noun
6986,वेधकः,noun
29480,भयः,noun
8390,कुटीचकः,noun
5666,अनुद्घातः,noun
5866,रीतिः,noun
33872,इरावत्,noun
1909,अपानम्,noun
6632,शूलः,noun
3264,शस्त्रम्,noun
21504,गुण्डु-आम्रः,noun
3203,आसामीभाषा,noun
34880,अर्जुनपुरस्कारः,noun
822,पुरस्कारः,noun
29581,मन्दाक्रान्ता,noun
39288,विक्रयपत्त्रम्,noun
7094,उपलः,noun
564,पाकसाधनम्,noun
30675,निमेषम्,noun
9144,दूरता,noun
25879,उधमपुरमण्डलम्,noun
34244,सन्धिकाष्ठम्,noun
3405,प्रशासनसंस्था,noun
6891,मूलम्,noun
33418,ऐकारः,noun
31546,नागरथः,noun
35747,राज्यमन्त्री,noun
11055,करञ्जः,noun
6516,बौद्धविहारः,noun
21833,विप्रलम्भः,noun
21831,शृङ्गारः,noun
3676,अरुणोदयः,noun
7982,प्रणामः,noun
4592,उपनतिः,noun
21559,कीटआम्रः,noun
30634,अर्घः,noun
16834,कङ्कणः,noun
1741,भृत्यः,noun
31940,प्रतानः,noun
35256,अन्तरराष्ट्रीयश्रमसङ्घटनम्,noun
2225,जनसमूहः,noun
22921,त्रितयम्,noun
11070,रासायनिकाभिक्रिया,noun
23311,सिन्धुः,noun
24975,तूतुकुडीनगरम्,noun
33717,"आहारिकः	जैनमतानुसारेण आत्मना सम्बन्धितेषु पञ्चशरीरेषु एकः।:""आहारिकः आत्मनः भिन्नः अस्ति।""",noun
4597,खर्जुरः,noun
12646,संग्रहः,noun
4751,हजयात्रा,noun
7756,तीर्थयात्रा,noun
4768,अरुणाचलप्रदेशः,noun
39769,कृषिमन्त्रालयः,noun
31141,अलजः,noun
3865,दुःखावस्था,noun
722,कार्यसमापनम्,noun
37846,राजमातृ,noun
2191,माता,noun
34499,लोक-जनशक्ति-पक्षः,noun
30883,सुनन्दा,noun
19115,त्रिपादी,noun
4267,गलशुण्डिका,noun
25958,दरभङ्गामण्डलम्,noun
6640,पानकम्,noun
20604,प्रष्टा,noun
29211,प्रचेताः,noun
21441,निकाहः,noun
17535,कर्पूरगौरी,noun
35572,शिकागोनगरम्,noun
24381,हाकलिका,noun
34314,असूर्यम्पश्या,noun
18483,दंशः,noun
30745,खदिरः,noun
29937,प्रतिभानुः,noun
6422,रोहिदासः,noun
4373,चक्षुर्मलम्,noun
7858,कल्कः,noun
28458,धर्मः,noun
28431,सङ्घः,noun
37363,मुखशाला,noun
11398,मिथुनम्,noun
40028,स्नेहनम्,noun
28419,सङघः,noun
25876,रजौरीमण्डलम्,noun
5290,यान्त्रिकनौका,noun
31857,प्रातिपेयः,noun
13702,अनर्थः,noun
32194,अष्टतारिणी,noun
6307,मध्यस्थः,noun
35316,समाजसेवकः,noun
6332,ध्यानम्,noun
141,चिन्तनम्,noun
2028,अञ्जना,noun
8974,भृङ्गरोलः,noun
2794,दुर्गतिः,noun
1695,अध्यायः,noun
30411,परिष्करण-शाला,noun
26968,नियतमात्रा,noun
29750,भ्रमरविलासिता,noun
21157,चण्डाल-केशः,noun
4508,केशः,noun
5737,स्तूपः,noun
31236,सत्यायुः,noun
25920,पूर्वकामेङ्गमण्डलम्,noun
23664,अभिधा,noun
21622,डिक्सन-आम्रम्,noun
13419,वीरता,noun
31528,श्रुतान्तः,noun
13335,न्यू-जीलैण्डदेशः,noun
10466,स्थिरनिधिः,noun
33159,अन्तःसारः,noun
3386,सारम्,noun
38847,वर्गशम्बः,noun
29197,व्यश्वः,noun
36642,सन्तानोत्पत्तिः,noun
3597,उत्पत्तिः,noun
29653,रोचिसाः,noun
30978,सीनानदी,noun
22297,महाचक्रः,noun
7856,यावनपानम्,noun
25127,हावडानगरम्,noun
33134,अन्तेवसायिन्,noun
4821,समाजः,noun
30073,नार्मरः,noun
40640,पाटः,noun
1654,सौभाग्यम्,noun
1653,दैवम्,noun
13705,बकासुरः,noun
6290,विषमलिङ्गी,noun
5619,आम्,noun
21581,कचः,noun
21245,बम्बैयाआम्रः,noun
5062,सत्यापनम्,noun
33463,त्रवर्णः,noun
35332,सेवा,noun
32727,मित्रावसुः,noun
25946,बांकानगरम्,noun
8528,अभिलेखः,noun
16175,करवीरः,noun
31233,सत्यव्रतः,noun
30891,विद्युत्प्रभः,noun
21608,फॉस्सेल-आम्रम्,noun
33322,आर्यः,noun
30948,अर्जुनध्वजः,noun
20186,पापी,noun
29187,मेधातिथिः,noun
26091,लातेहारनगरम्,noun
35001,पूर्वभागः,noun
21313,समरबेहिस्ताम्रः,noun
29972,महाकन्यः,noun
29774,दीर्घास्यः,noun
28355,कलापी,noun
7541,मयूरः,noun
33606,हैहयवंशः,noun
32585,शास्त्रकारः,noun
13290,परिषद्,noun
11810,सभा,noun
26055,बोकारोमण्डलम्,noun
295,बुद्बुदः,noun
293,कणः,noun
18224,वातरक्तम्,noun
13193,महानगरम्,noun
15112,अष्टाङ्गम्,noun
658,समाप्तिः,noun
24654,हिङ्गोलिनगरम्,noun
34186,फलपाकः,noun
38290,भारतीय-राष्ट्रीय-छात्र-सङ्घः,noun
13425,पैसा,noun
13355,मुल्तानक्षेत्रम्,noun
35832,शून्यकन्दुकः,noun
24694,छिन्दवाडामण्डलम्।,noun
4381,विक्रमः,noun
7840,वृक्षशायिकः,noun
4066,वानरः,noun
24647,कोल्हापुरजिल्हाप्रदेशः,noun
7292,देवमानवः,noun
3389,मानवः,noun
24571,चित्रकूटमण्डलम्,noun
14315,अम्बालिका,noun
21059,मड़्गोलीयः,noun
7773,मल्लः,noun
21118,मञ्जुघोषा,noun
36554,ध्वनिः,noun
31900,अवेष्टिः,noun
9511,प्रायश्चित्तम्,noun
5319,तृणछदिः,noun
804,छादनम्,noun
24448,अकोलानगरम्,noun
26083,पलामुमण्डलम्,noun
29443,भीमकः,noun
2017,गात्रमार्जनी,noun
16158,पीलुः,noun
31882,अवीरा,noun
4198,चैतन्यः,noun
28104,पुलिनः,noun
1443,अनासक्ति,noun
34436,भ्रमजालम्,noun
22357,अप्रभुत्वम्,noun
15741,त्रिसप्ततिः,noun
39779,खद्यमन्त्रालयः,noun
22132,रणोत्कटः,noun
39923,माध्यमम्,noun
11358,वैष्णवसम्प्रदायः,noun
24657,जाञ्जगीर-चाम्पामण्डलम्,noun
5005,प्रणतिः,noun
29367,अङ्गिरावृतः,noun
13608,लक्ष्यम्,noun
8534,शची,noun
21726,नियमनम्,noun
2432,अनुसरणम्,noun
27917,अरिष्टनेमिः,noun
17916,पूतियोनिः,noun
5942,तरङ्गः,noun
4202,सङ्गीतम्,noun
25437,विमोहा,noun
17589,दीपिकातैलम्,noun
480,तैलम्,noun
31390,क्रोष्टुः,noun
24995,पेरम्बलूरमण्डलम्,noun
22610,पणः,noun
8555,पत्रप्रेषणम्,noun
38672,मकवानाजातिः,noun
3484,ईद-उल-फित्र,noun
10677,परिदानम्,noun
10160,सप्तशती,noun
34530,टेम्पोयानम्,noun
12919,वाहनम्,noun
4431,कुलङ्गः।,noun
2692,द्वेषहीनता,noun
720,सख्यम्,noun
316,भागहरः,noun
24877,सङ्गरेड्डीनगरम्,noun
30127,विश्वगः,noun
30077,विक्रयकरः,noun
4107,करः,noun
34386,आचार्यता,noun
7613,वशीकरणविद्या,noun
31593,अवमन्थः,noun
32091,मूत्रकृच्छ्रः,noun
24880,नालगोण्डामण्डलम्,noun
22133,रत्नावली,noun
29358,अघोरः,noun
3154,काकगोलकः,noun
3230,तारकम्,noun
3855,अभियोगः,noun
8633,कार्यवहनम्,noun
12664,अर्घपतनम्,noun
23460,अपार्थकम्,noun
15317,भूशयनम्,noun
32962,नृत्यशाला,noun
4154,मण्डलाधिकारी,noun
31830,तामिस्रः,noun
24595,यामतूर्यम्,noun
6014,तूरी,noun
30523,चान्द्रायणः,noun
24703,टीकमगढनगरम्,noun
35061,यातायातावरोधः,noun
33003,आध्यात्मिकता,noun
24987,नागापट्टिनम्-मण्डलम्,noun
12468,राजद्रोहः,noun
7078,द्रोहः,noun
5358,पक्ववारि,noun
3215,क्रेता,noun
37738,अंशदाता,noun
25259,व्यतिहारम्,noun
36109,जोगिया-सारङ्गी,noun
405,शारङ्गी,noun
2816,ईश्वरेच्छा,noun
36512,स्वेदबिन्दुः,noun
34418,वसन्तोत्सवः,noun
24870,कुर्नूलनगरम्,noun
26329,दमनकम्,noun
3872,उरोजः,noun
33672,आसिद्ध,noun
7988,प्रतिवादी,noun
9066,दण्डधारकः,noun
10853,पदम्,noun
34652,"माओवादः	माओजेदाङ्गद्वारा चीनदेशे विकसितः साम्यवादप्रकारः।:""माओवादः 1950-60 मध्ये प्रवर्तितः।""",noun
7089,साम्यवादः,noun
32719,मित्रविन्दः,noun
30800,अरुणः,noun
2186,सूर्यः,noun
25353,नवसारीमण्डलम्,noun
31313,हरिः,noun
6740,हास्यः,noun
22467,भद्रविन्दः,noun
8835,तक्षणी,noun
13461,उद्धारक,noun
2793,अधःपातः,noun
37129,यन्त्रसूत्रम्,noun
5854,तन्त्री,noun
987,कर्णः,noun
2309,ज्ञानेन्द्रियम्,noun
23379,काककर्कटी,noun
2394,मुखाग्निः,noun
33818,उत्तरः,noun
36331,कार्यक्षमता,noun
34870,अलास्काराज्यम्,noun
6271,"द्वन्द्वम्	तुल्यबलयोः पुरुषयोः जातं युद्धम्।:""तत्र द्वन्द्वं प्रचलति।""",noun
30497,रैगरजातिः,noun
15089,चित्राङ्ग,noun
1906,सङ्ग्रहालयः,noun
37013,भरद्वाजः,noun
38249,खालिस्तान-अभियानम्,noun
28471,अभियानम्,noun
34580,अन्वेषणविधिः,noun
11198,विधिः,noun
8656,विपत्समयः,noun
16565,महारौरवः,noun
220,चन्द्रवंशः,noun
31870,प्रभाती,noun
31457,सुषेणः,noun
27699,दीर्घकालः,noun
25949,भागलपुरमण्डलम्,noun
13374,आणिः,noun
12673,दशकम्,noun
38980,मित्रराष्ट्रसङ्घः,noun
34291,प्रकम्पनः,noun
33941,ईश्वरप्रणिधानम्,noun
8228,समाधिः,noun
10629,नृहत्या,noun
38280,पद्मनाभः,noun
40553,पणः,noun
7396,शास्त्रीलालबहादुरः,noun
9766,प्रधानमन्त्री,noun
10461,आयातः,noun
29785,दुर्धरः,noun
21517,चटपई-आम्रम्,noun
35239,ग्रामीणविकासमन्त्रालयः,noun
1042,गृहयुद्धम्,noun
5721,तिलकम्,noun
16758,क्रोष्टशीर्षकः,noun
7960,वातरोगः,noun
8526,उत्तरभारतः,noun
2051,नास्यम्,noun
3068,आभूषणम्,noun
35321,सूचनाधिकारः,noun
36965,प्रसादगुणः,noun
8668,जहकः,noun
32622,संतपनम्,noun
32623,भर्जनम्,noun
3580,दण्डः,noun
5821,दण्डः,noun
4565,अहितम्,noun
6404,सीसम्,noun
33603,पूर्वार्धः,noun
3869,जलप्लावनम्,noun
995,प्राकृतिकघटना,noun
29022,अभ्युपगमः,noun
32525,मोदकः,noun
30417,तुलुभाषा,noun
18222,वातगुल्मम्,noun
18221,गुल्मः,noun
13818,वादनम्,noun
1290,आश्रमवासी,noun
34649,पेन्टागानसंस्थानम्,noun
1559,गुहिका,noun
29193,भेलः,noun
990,नासारन्ध्रम्,noun
13085,शुभ्रता,noun
32687,आक्रमणम्,noun
32987,आपानम्,noun
23984,अलका,noun
13401,छाया,noun
1135,सौलभ्यम्,noun
904,उपलब्धता,noun
29793,चन्द्रशेखरः,noun
7480,पथकः,noun
31305,मुष्टिकः,noun
24174,अन्तननरिवोनगरम्,noun
13216,राशिः,noun
2206,राशिः,noun
3565,संवादः,noun
6424,नाभिः,noun
24290,सङ्घर्षः,noun
10817,महायत्नः,noun
23005,प्राग्वातः,noun
1001,पूर्वानीलः,noun
13247,परित्यक्तः,noun
5312,दण्डः,noun
26386,सुरूपा,noun
34965,निश्चेतनम्,noun
1867,यवनिकापातः,noun
30189,निबिडारण्यम्,noun
39800,पुनःप्रयोगः,noun
32116,नेमिचक्रः,noun
10600,यन्त्रविद्,noun
25943,औरङ्गाबादमण्डलम्,noun
26560,नागीगायत्री,noun
7483,श्रुतिः,noun
32945,व्याघ्रपुष्पिः,noun
31520,दुःशलः,noun
33198,अन्धतामिस्रम्,noun
6421,पोदिना,noun
2153,विभ्रमः,noun
24104,नाट्यशास्त्रज्ञः,noun
22465,अप्रसवः,noun
22337,सुयशा,noun
28425,चायगोष्ठिका,noun
27052,गणः,noun
24774,उत्तरकन्नडमण्डलम्,noun
30369,दुग्धधारा,noun
5179,निर्झरः,noun
28494,पतनम्,noun
22819,वंशधान्यम्,noun
3271,पुष्करम्,noun
4411,कुमुदम्,noun
11690,कक्षः,noun
10092,शरत्,noun
3905,ऋतुः,noun
3596,प्रतिहारी,noun
31255,भद्रकायः,noun
8197,सहगमनम्,noun
3730,परम्परा,noun
15863,उञ्छम्,noun
4543,कोष्ठः,noun
8672,निपीडकः,noun
8162,त्रिसन्ध्यम्,noun
25565,शोषणः,noun
21641,कामबाणः,noun
10636,निःशुल्कशिक्षा,noun
7585,टिप्पणीपुस्तिका,noun
29390,विकुक्षिः,noun
33550,कोलनमुद्रा,noun
29846,सुयज्ञः,noun
9771,महासचिवः,noun
8188,सचिवः,noun
34996,सौत्रिकम्,noun
17277,वायः,noun
5446,जञ्जालः,noun
6039,दूरवेधिनी,noun
27130,प्रवक्ता ----------,noun
12105,वक्ता,noun
29307,अमिश्रणम्,noun
36295,बन्धुः,noun
32813,आज्यादोहः,noun
7371,सूक्तम्,noun
16060,मेघरागः,noun
32391,वस्तिकुण्डलिका,noun
31702,अवसन्नता,noun
22499,व्यवहारायोग्यः,noun
16728,नायकीकान्हडारागः,noun
11493,आकर्णधनुरासनम्,noun
8385,योगासनम्,noun
35492,नियमः,noun
3403,निर्देशः,noun
24761,सागरमण्डलम्,noun
46,आदरः,noun
1842,सदाचारः,noun
4568,अल्पकालः,noun
29490,अलायुधः,noun
2522,अपव्ययः,noun
33143,अन्तःक्रिया,noun
24860,पयोहिमम्,noun
13251,मार्गदर्शनम्,noun
1235,लवणम्,noun
